,FIPS,State,County,FMRKT16,FMRKT_SNAP16,FMRKT_FRVEG16,FMRKT_ANMLPROD16,FMRKT_BAKED16,FMRKT_OTHERFOOD16
0,1001,AL,Autauga,1,0.0,1.0,0.0,1.0,1.0
1,1003,AL,Baldwin,4,0.0,3.0,4.0,3.0,3.0
2,1005,AL,Barbour,4,2.0,2.0,0.0,2.0,2.0
3,1007,AL,Bibb,1,0.0,0.0,0.0,0.0,0.0
4,1009,AL,Blount,1,0.0,1.0,1.0,1.0,1.0
5,1011,AL,Bullock,1,0.0,0.0,0.0,0.0,0.0
6,1013,AL,Butler,2,0.0,1.0,0.0,0.0,0.0
7,1015,AL,Calhoun,2,1.0,2.0,2.0,2.0,2.0
8,1017,AL,Chambers,1,0.0,1.0,0.0,1.0,1.0
9,1019,AL,Cherokee,1,0.0,1.0,0.0,0.0,1.0
10,1021,AL,Chilton,0,,,,,
11,1023,AL,Choctaw,1,0.0,0.0,0.0,0.0,0.0
12,1025,AL,Clarke,2,1.0,2.0,1.0,1.0,1.0
13,1027,AL,Clay,2,0.0,0.0,0.0,0.0,0.0
14,1029,AL,Cleburne,1,0.0,1.0,1.0,1.0,1.0
15,1031,AL,Coffee,1,0.0,1.0,1.0,1.0,1.0
16,1033,AL,Colbert,3,1.0,1.0,1.0,1.0,1.0
17,1035,AL,Conecuh,1,0.0,1.0,1.0,1.0,1.0
18,1037,AL,Coosa,0,,,,,
19,1039,AL,Covington,2,0.0,0.0,0.0,0.0,0.0
20,1041,AL,Crenshaw,1,0.0,0.0,0.0,0.0,0.0
21,1043,AL,Cullman,1,1.0,1.0,1.0,1.0,1.0
22,1045,AL,Dale,2,0.0,1.0,1.0,0.0,1.0
23,1047,AL,Dallas,1,1.0,1.0,1.0,1.0,1.0
24,1049,AL,DeKalb,2,0.0,0.0,0.0,0.0,0.0
25,1051,AL,Elmore,2,0.0,1.0,0.0,1.0,1.0
26,1053,AL,Escambia,3,0.0,0.0,0.0,0.0,0.0
27,1055,AL,Etowah,3,0.0,2.0,1.0,1.0,1.0
28,1057,AL,Fayette,1,0.0,0.0,0.0,0.0,0.0
29,1059,AL,Franklin,2,1.0,1.0,1.0,1.0,1.0
30,1061,AL,Geneva,0,,,,,
31,1063,AL,Greene,2,0.0,0.0,0.0,0.0,0.0
32,1065,AL,Hale,1,0.0,1.0,0.0,1.0,1.0
33,1067,AL,Henry,2,0.0,0.0,0.0,0.0,0.0
34,1069,AL,Houston,3,0.0,3.0,1.0,2.0,3.0
35,1071,AL,Jackson,1,0.0,0.0,0.0,0.0,0.0
36,1073,AL,Jefferson,17,4.0,10.0,6.0,9.0,9.0
37,1075,AL,Lamar,1,0.0,0.0,0.0,0.0,0.0
38,1077,AL,Lauderdale,1,0.0,0.0,0.0,0.0,0.0
39,1079,AL,Lawrence,1,1.0,1.0,1.0,1.0,1.0
40,1081,AL,Lee,4,1.0,2.0,1.0,1.0,2.0
41,1083,AL,Limestone,1,0.0,1.0,1.0,1.0,1.0
42,1085,AL,Lowndes,1,0.0,0.0,0.0,0.0,0.0
43,1087,AL,Macon,1,0.0,1.0,1.0,0.0,1.0
44,1089,AL,Madison,7,3.0,5.0,5.0,5.0,5.0
45,1091,AL,Marengo,3,0.0,0.0,0.0,0.0,0.0
46,1093,AL,Marion,2,0.0,1.0,0.0,1.0,1.0
47,1095,AL,Marshall,3,0.0,2.0,2.0,2.0,2.0
48,1097,AL,Mobile,5,0.0,1.0,0.0,0.0,0.0
49,1099,AL,Monroe,2,0.0,0.0,0.0,0.0,0.0
50,1101,AL,Montgomery,3,0.0,1.0,1.0,1.0,1.0
51,1103,AL,Morgan,3,1.0,2.0,2.0,2.0,2.0
52,1105,AL,Perry,1,0.0,1.0,0.0,0.0,0.0
53,1107,AL,Pickens,2,0.0,2.0,0.0,1.0,2.0
54,1109,AL,Pike,1,0.0,1.0,0.0,0.0,0.0
55,1111,AL,Randolph,2,1.0,2.0,2.0,2.0,2.0
56,1113,AL,Russell,1,0.0,0.0,0.0,0.0,0.0
57,1115,AL,St. Clair,1,0.0,1.0,0.0,0.0,0.0
58,1117,AL,Shelby,8,1.0,5.0,4.0,5.0,5.0
59,1119,AL,Sumter,1,0.0,0.0,0.0,0.0,0.0
60,1121,AL,Talladega,1,1.0,1.0,0.0,1.0,1.0
61,1123,AL,Tallapoosa,1,0.0,1.0,1.0,1.0,1.0
62,1125,AL,Tuscaloosa,3,2.0,3.0,3.0,3.0,3.0
63,1127,AL,Walker,1,0.0,1.0,1.0,1.0,1.0
64,1129,AL,Washington,1,0.0,0.0,0.0,0.0,0.0
65,1131,AL,Wilcox,3,0.0,0.0,0.0,0.0,0.0
66,1133,AL,Winston,1,1.0,1.0,0.0,0.0,1.0
67,2013,AK,Aleutians East,0,,,,,
68,2016,AK,Aleutians West,1,0.0,0.0,0.0,0.0,0.0
69,2020,AK,Anchorage,10,5.0,8.0,7.0,7.0,7.0
70,2050,AK,Bethel,0,,,,,
71,2060,AK,Bristol Bay,0,,,,,
72,2068,AK,Denali,0,,,,,
73,2070,AK,Dillingham,1,0.0,0.0,0.0,0.0,0.0
74,2090,AK,Fairbanks North Star,3,2.0,3.0,2.0,2.0,2.0
75,2100,AK,Haines,1,0.0,0.0,0.0,0.0,0.0
76,2105,AK,Hoonah-Angoon,0,,,,,
77,2110,AK,Juneau,2,0.0,2.0,0.0,2.0,2.0
78,2122,AK,Kenai Peninsula,6,1.0,3.0,2.0,3.0,2.0
79,2130,AK,Ketchikan Gateway,0,,,,,
80,2150,AK,Kodiak Island,0,,,,,
81,2164,AK,Lake and Peninsula,0,,,,,
82,2170,AK,Matanuska-Susitna,8,1.0,4.0,2.0,4.0,4.0
83,2180,AK,Nome,0,,,,,
84,2185,AK,North Slope,0,,,,,
85,2188,AK,Northwest Arctic,0,,,,,
86,2195,AK,Petersburg,0,,,,,
87,2198,AK,Prince of Wales-Hyder,0,,,,,
88,2220,AK,Sitka,1,1.0,1.0,1.0,1.0,1.0
89,2230,AK,Skagway,0,,,,,
90,2240,AK,Southeast Fairbanks,1,0.0,1.0,1.0,1.0,1.0
91,2261,AK,Valdez-Cordova,3,0.0,0.0,0.0,0.0,0.0
92,2270,AK,Wade Hampton,0,,,,,
93,2275,AK,Wrangell,0,,,,,
94,2282,AK,Yakutat,0,,,,,
95,2290,AK,Yukon-Koyukuk,1,0.0,0.0,0.0,0.0,0.0
96,4001,AZ,Apache,1,0.0,0.0,0.0,0.0,0.0
97,4003,AZ,Cochise,4,3.0,4.0,4.0,4.0,4.0
98,4005,AZ,Coconino,2,2.0,2.0,1.0,2.0,2.0
99,4007,AZ,Gila,2,1.0,2.0,2.0,2.0,2.0
100,4009,AZ,Graham,1,0.0,1.0,1.0,1.0,0.0
101,4011,AZ,Greenlee,0,,,,,
102,4012,AZ,La Paz,0,,,,,
103,4013,AZ,Maricopa,39,17.0,28.0,25.0,24.0,25.0
104,4015,AZ,Mohave,1,1.0,1.0,1.0,1.0,1.0
105,4017,AZ,Navajo,3,0.0,1.0,1.0,1.0,1.0
106,4019,AZ,Pima,27,12.0,19.0,19.0,16.0,19.0
107,4021,AZ,Pinal,1,0.0,0.0,0.0,0.0,0.0
108,4023,AZ,Santa Cruz,5,1.0,1.0,1.0,1.0,1.0
109,4025,AZ,Yavapai,8,3.0,6.0,5.0,6.0,6.0
110,4027,AZ,Yuma,1,0.0,0.0,0.0,0.0,0.0
111,5001,AR,Arkansas,2,0.0,0.0,0.0,0.0,0.0
112,5003,AR,Ashley,2,0.0,0.0,0.0,0.0,0.0
113,5005,AR,Baxter,3,0.0,0.0,0.0,0.0,0.0
114,5007,AR,Benton,8,5.0,6.0,6.0,6.0,6.0
115,5009,AR,Boone,3,1.0,2.0,2.0,2.0,2.0
116,5011,AR,Bradley,0,,,,,
117,5013,AR,Calhoun,0,,,,,
118,5015,AR,Carroll,3,1.0,3.0,3.0,2.0,2.0
119,5017,AR,Chicot,1,0.0,1.0,0.0,1.0,1.0
120,5019,AR,Clark,1,0.0,0.0,0.0,0.0,0.0
121,5021,AR,Clay,1,0.0,1.0,1.0,1.0,1.0
122,5023,AR,Cleburne,1,0.0,0.0,0.0,0.0,0.0
123,5025,AR,Cleveland,1,1.0,1.0,1.0,1.0,1.0
124,5027,AR,Columbia,1,0.0,0.0,0.0,0.0,0.0
125,5029,AR,Conway,1,0.0,0.0,0.0,0.0,0.0
126,5031,AR,Craighead,2,1.0,1.0,1.0,1.0,1.0
127,5033,AR,Crawford,1,0.0,1.0,1.0,1.0,1.0
128,5035,AR,Crittenden,0,,,,,
129,5037,AR,Cross,1,0.0,1.0,1.0,1.0,1.0
130,5039,AR,Dallas,0,,,,,
131,5041,AR,Desha,0,,,,,
132,5043,AR,Drew,0,,,,,
133,5045,AR,Faulkner,5,0.0,4.0,4.0,4.0,4.0
134,5047,AR,Franklin,0,,,,,
135,5049,AR,Fulton,0,,,,,
136,5051,AR,Garland,3,0.0,2.0,2.0,2.0,2.0
137,5053,AR,Grant,1,0.0,0.0,0.0,0.0,0.0
138,5055,AR,Greene,1,1.0,1.0,1.0,1.0,1.0
139,5057,AR,Hempstead,2,0.0,2.0,2.0,2.0,2.0
140,5059,AR,Hot Spring,0,,,,,
141,5061,AR,Howard,1,0.0,1.0,0.0,0.0,1.0
142,5063,AR,Independence,0,,,,,
143,5065,AR,Izard,1,0.0,0.0,0.0,0.0,0.0
144,5067,AR,Jackson,1,0.0,1.0,0.0,1.0,1.0
145,5069,AR,Jefferson,1,1.0,1.0,1.0,1.0,1.0
146,5071,AR,Johnson,2,0.0,0.0,0.0,0.0,0.0
147,5073,AR,Lafayette,0,,,,,
148,5075,AR,Lawrence,2,0.0,0.0,0.0,0.0,0.0
149,5077,AR,Lee,1,0.0,0.0,0.0,0.0,0.0
150,5079,AR,Lincoln,0,,,,,
151,5081,AR,Little River,1,0.0,0.0,0.0,0.0,0.0
152,5083,AR,Logan,3,1.0,2.0,2.0,2.0,2.0
153,5085,AR,Lonoke,0,,,,,
154,5087,AR,Madison,1,0.0,0.0,0.0,0.0,0.0
155,5089,AR,Marion,1,0.0,1.0,1.0,1.0,1.0
156,5091,AR,Miller,2,0.0,0.0,0.0,0.0,0.0
157,5093,AR,Mississippi,2,0.0,1.0,1.0,0.0,0.0
158,5095,AR,Monroe,0,,,,,
159,5097,AR,Montgomery,1,0.0,0.0,0.0,0.0,0.0
160,5099,AR,Nevada,1,0.0,0.0,0.0,0.0,0.0
161,5101,AR,Newton,2,0.0,2.0,2.0,2.0,2.0
162,5103,AR,Ouachita,1,0.0,0.0,0.0,0.0,0.0
163,5105,AR,Perry,1,0.0,1.0,1.0,1.0,0.0
164,5107,AR,Phillips,2,0.0,0.0,0.0,0.0,0.0
165,5109,AR,Pike,1,0.0,0.0,0.0,0.0,0.0
166,5111,AR,Poinsett,1,0.0,1.0,1.0,1.0,1.0
167,5113,AR,Polk,2,0.0,2.0,1.0,2.0,2.0
168,5115,AR,Pope,2,0.0,2.0,2.0,2.0,2.0
169,5117,AR,Prairie,0,,,,,
170,5119,AR,Pulaski,11,3.0,7.0,7.0,7.0,7.0
171,5121,AR,Randolph,1,0.0,1.0,1.0,1.0,1.0
172,5123,AR,St. Francis,1,0.0,0.0,0.0,0.0,0.0
173,5125,AR,Saline,1,0.0,0.0,0.0,0.0,0.0
174,5127,AR,Scott,2,0.0,1.0,1.0,1.0,1.0
175,5129,AR,Searcy,1,0.0,0.0,0.0,0.0,0.0
176,5131,AR,Sebastian,3,0.0,1.0,1.0,1.0,1.0
177,5133,AR,Sevier,0,,,,,
178,5135,AR,Sharp,1,0.0,1.0,1.0,1.0,1.0
179,5137,AR,Stone,2,0.0,2.0,2.0,2.0,2.0
180,5139,AR,Union,1,0.0,1.0,1.0,1.0,1.0
181,5141,AR,Van Buren,1,1.0,1.0,1.0,1.0,1.0
182,5143,AR,Washington,5,4.0,4.0,4.0,3.0,4.0
183,5145,AR,White,2,0.0,1.0,1.0,1.0,1.0
184,5147,AR,Woodruff,0,,,,,
185,5149,AR,Yell,0,,,,,
186,6001,CA,Alameda,35,24.0,26.0,18.0,26.0,22.0
187,6003,CA,Alpine,0,,,,,
188,6005,CA,Amador,4,0.0,4.0,3.0,3.0,4.0
189,6007,CA,Butte,8,4.0,4.0,3.0,4.0,3.0
190,6009,CA,Calaveras,3,0.0,2.0,2.0,2.0,2.0
191,6011,CA,Colusa,2,0.0,0.0,0.0,0.0,0.0
192,6013,CA,Contra Costa,25,18.0,19.0,13.0,19.0,16.0
193,6015,CA,Del Norte,1,0.0,0.0,0.0,0.0,0.0
194,6017,CA,El Dorado,10,8.0,9.0,7.0,8.0,8.0
195,6019,CA,Fresno,15,2.0,5.0,3.0,4.0,5.0
196,6021,CA,Glenn,3,2.0,2.0,2.0,2.0,2.0
197,6023,CA,Humboldt,14,6.0,6.0,6.0,5.0,6.0
198,6025,CA,Imperial,2,1.0,2.0,0.0,2.0,2.0
199,6027,CA,Inyo,2,0.0,1.0,1.0,0.0,1.0
200,6029,CA,Kern,16,3.0,3.0,3.0,3.0,3.0
201,6031,CA,Kings,2,0.0,1.0,1.0,1.0,1.0
202,6033,CA,Lake,7,1.0,2.0,2.0,2.0,2.0
203,6035,CA,Lassen,1,1.0,1.0,1.0,1.0,1.0
204,6037,CA,Los Angeles,125,52.0,65.0,58.0,62.0,63.0
205,6039,CA,Madera,8,1.0,2.0,1.0,1.0,2.0
206,6041,CA,Marin,15,8.0,8.0,8.0,8.0,8.0
207,6043,CA,Mariposa,1,0.0,1.0,0.0,1.0,1.0
208,6045,CA,Mendocino,8,4.0,5.0,4.0,5.0,5.0
209,6047,CA,Merced,6,4.0,5.0,4.0,3.0,4.0
210,6049,CA,Modoc,1,1.0,1.0,1.0,1.0,1.0
211,6051,CA,Mono,2,0.0,0.0,0.0,0.0,0.0
212,6053,CA,Monterey,12,6.0,7.0,1.0,6.0,4.0
213,6055,CA,Napa,6,2.0,4.0,4.0,3.0,4.0
214,6057,CA,Nevada,10,5.0,6.0,6.0,6.0,6.0
215,6059,CA,Orange,24,9.0,17.0,17.0,17.0,16.0
216,6061,CA,Placer,20,1.0,3.0,3.0,3.0,3.0
217,6063,CA,Plumas,1,1.0,1.0,1.0,1.0,0.0
218,6065,CA,Riverside,24,6.0,13.0,13.0,13.0,13.0
219,6067,CA,Sacramento,26,7.0,14.0,9.0,11.0,12.0
220,6069,CA,San Benito,1,1.0,1.0,1.0,1.0,1.0
221,6071,CA,San Bernardino,22,11.0,12.0,11.0,11.0,11.0
222,6073,CA,San Diego,47,15.0,34.0,29.0,31.0,33.0
223,6075,CA,San Francisco,28,22.0,23.0,18.0,20.0,20.0
224,6077,CA,San Joaquin,15,6.0,8.0,4.0,8.0,6.0
225,6079,CA,San Luis Obispo,21,0.0,6.0,3.0,6.0,4.0
226,6081,CA,San Mateo,23,13.0,16.0,11.0,14.0,12.0
227,6083,CA,Santa Barbara,13,1.0,4.0,4.0,4.0,4.0
228,6085,CA,Santa Clara,39,24.0,34.0,26.0,33.0,28.0
229,6087,CA,Santa Cruz,10,5.0,7.0,7.0,7.0,7.0
230,6089,CA,Shasta,14,7.0,8.0,7.0,8.0,7.0
231,6091,CA,Sierra,0,,,,,
232,6093,CA,Siskiyou,7,3.0,3.0,2.0,2.0,3.0
233,6095,CA,Solano,5,5.0,5.0,3.0,4.0,4.0
234,6097,CA,Sonoma,23,13.0,14.0,14.0,14.0,13.0
235,6099,CA,Stanislaus,12,1.0,3.0,3.0,3.0,3.0
236,6101,CA,Sutter,2,2.0,2.0,1.0,1.0,2.0
237,6103,CA,Tehama,3,0.0,0.0,0.0,0.0,0.0
238,6105,CA,Trinity,2,0.0,0.0,0.0,0.0,0.0
239,6107,CA,Tulare,11,3.0,3.0,3.0,3.0,3.0
240,6109,CA,Tuolumne,4,0.0,2.0,2.0,2.0,2.0
241,6111,CA,Ventura,10,7.0,9.0,8.0,9.0,9.0
242,6113,CA,Yolo,6,6.0,6.0,5.0,5.0,6.0
243,6115,CA,Yuba,3,0.0,1.0,1.0,1.0,1.0
244,8001,CO,Adams,6,1.0,2.0,2.0,2.0,3.0
245,8003,CO,Alamosa,1,1.0,1.0,1.0,1.0,1.0
246,8005,CO,Arapahoe,5,2.0,4.0,4.0,4.0,4.0
247,8007,CO,Archuleta,2,1.0,1.0,0.0,0.0,0.0
248,8009,CO,Baca,0,,,,,
249,8011,CO,Bent,2,0.0,1.0,1.0,1.0,1.0
250,8013,CO,Boulder,6,3.0,5.0,5.0,5.0,5.0
251,8014,CO,Broomfield,1,1.0,1.0,1.0,1.0,1.0
252,8015,CO,Chaffee,3,2.0,2.0,2.0,2.0,2.0
253,8017,CO,Cheyenne,0,,,,,
254,8019,CO,Clear Creek,2,0.0,0.0,0.0,0.0,0.0
255,8021,CO,Conejos,0,,,,,
256,8023,CO,Costilla,1,0.0,0.0,0.0,0.0,0.0
257,8025,CO,Crowley,0,,,,,
258,8027,CO,Custer,1,0.0,1.0,1.0,1.0,1.0
259,8029,CO,Delta,1,0.0,0.0,0.0,0.0,0.0
260,8031,CO,Denver,14,2.0,8.0,6.0,7.0,7.0
261,8033,CO,Dolores,0,,,,,
262,8035,CO,Douglas,5,1.0,2.0,2.0,2.0,2.0
263,8037,CO,Eagle,5,1.0,3.0,3.0,3.0,3.0
264,8039,CO,Elbert,1,0.0,1.0,1.0,1.0,1.0
265,8041,CO,El Paso,18,5.0,10.0,10.0,10.0,10.0
266,8043,CO,Fremont,4,2.0,3.0,3.0,3.0,3.0
267,8045,CO,Garfield,5,1.0,4.0,4.0,4.0,4.0
268,8047,CO,Gilpin,0,,,,,
269,8049,CO,Grand,3,0.0,1.0,1.0,1.0,1.0
270,8051,CO,Gunnison,2,1.0,2.0,2.0,2.0,2.0
271,8053,CO,Hinsdale,0,,,,,
272,8055,CO,Huerfano,2,2.0,2.0,2.0,2.0,2.0
273,8057,CO,Jackson,0,,,,,
274,8059,CO,Jefferson,11,5.0,8.0,8.0,8.0,8.0
275,8061,CO,Kiowa,0,,,,,
276,8063,CO,Kit Carson,0,,,,,
277,8065,CO,Lake,0,,,,,
278,8067,CO,La Plata,2,1.0,1.0,1.0,1.0,1.0
279,8069,CO,Larimer,12,7.0,8.0,7.0,8.0,8.0
280,8071,CO,Las Animas,1,1.0,1.0,1.0,1.0,1.0
281,8073,CO,Lincoln,0,,,,,
282,8075,CO,Logan,0,,,,,
283,8077,CO,Mesa,3,0.0,1.0,1.0,1.0,1.0
284,8079,CO,Mineral,1,1.0,1.0,1.0,1.0,1.0
285,8081,CO,Moffat,1,0.0,0.0,0.0,0.0,0.0
286,8083,CO,Montezuma,4,1.0,1.0,1.0,1.0,1.0
287,8085,CO,Montrose,1,1.0,1.0,1.0,1.0,1.0
288,8087,CO,Morgan,1,0.0,1.0,0.0,1.0,1.0
289,8089,CO,Otero,0,,,,,
290,8091,CO,Ouray,2,0.0,0.0,0.0,0.0,0.0
291,8093,CO,Park,1,0.0,1.0,1.0,1.0,1.0
292,8095,CO,Phillips,0,,,,,
293,8097,CO,Pitkin,1,0.0,0.0,0.0,0.0,0.0
294,8099,CO,Prowers,0,,,,,
295,8101,CO,Pueblo,4,0.0,0.0,0.0,0.0,0.0
296,8103,CO,Rio Blanco,0,,,,,
297,8105,CO,Rio Grande,2,2.0,2.0,2.0,1.0,2.0
298,8107,CO,Routt,3,0.0,0.0,0.0,0.0,0.0
299,8109,CO,Saguache,0,,,,,
300,8111,CO,San Juan,0,,,,,
301,8113,CO,San Miguel,3,1.0,3.0,3.0,3.0,3.0
302,8115,CO,Sedgwick,0,,,,,
303,8117,CO,Summit,1,1.0,1.0,0.0,1.0,1.0
304,8119,CO,Teller,2,2.0,2.0,2.0,2.0,2.0
305,8121,CO,Washington,0,,,,,
306,8123,CO,Weld,10,5.0,8.0,6.0,8.0,8.0
307,8125,CO,Yuma,0,,,,,
308,9001,CT,Fairfield,31,2.0,8.0,8.0,8.0,8.0
309,9003,CT,Hartford,35,6.0,8.0,8.0,7.0,8.0
310,9005,CT,Litchfield,16,3.0,5.0,5.0,5.0,5.0
311,9007,CT,Middlesex,12,1.0,6.0,5.0,6.0,6.0
312,9009,CT,New Haven,28,5.0,8.0,6.0,8.0,7.0
313,9011,CT,New London,18,4.0,10.0,10.0,10.0,10.0
314,9013,CT,Tolland,10,3.0,7.0,7.0,7.0,7.0
315,9015,CT,Windham,7,0.0,0.0,0.0,0.0,0.0
316,10001,DE,Kent,4,2.0,3.0,3.0,3.0,3.0
317,10003,DE,New Castle,16,9.0,14.0,11.0,9.0,9.0
318,10005,DE,Sussex,16,3.0,13.0,14.0,13.0,12.0
319,11001,DC,District of Columbia,54,43.0,46.0,38.0,40.0,39.0
320,12001,FL,Alachua,8,4.0,6.0,5.0,5.0,6.0
321,12003,FL,Baker,0,,,,,
322,12005,FL,Bay,4,2.0,3.0,2.0,3.0,3.0
323,12007,FL,Bradford,2,0.0,1.0,1.0,1.0,1.0
324,12009,FL,Brevard,6,1.0,4.0,4.0,3.0,4.0
325,12011,FL,Broward,9,2.0,5.0,5.0,5.0,5.0
326,12013,FL,Calhoun,0,,,,,
327,12015,FL,Charlotte,3,1.0,3.0,3.0,3.0,3.0
328,12017,FL,Citrus,1,0.0,0.0,0.0,0.0,0.0
329,12019,FL,Clay,1,0.0,1.0,1.0,1.0,1.0
330,12021,FL,Collier,9,1.0,6.0,6.0,6.0,6.0
331,12023,FL,Columbia,1,0.0,1.0,1.0,1.0,1.0
332,12027,FL,DeSoto,0,,,,,
333,12029,FL,Dixie,0,,,,,
334,12031,FL,Duval,10,4.0,4.0,4.0,4.0,4.0
335,12033,FL,Escambia,5,1.0,3.0,3.0,3.0,3.0
336,12035,FL,Flagler,2,1.0,2.0,2.0,2.0,2.0
337,12037,FL,Franklin,0,,,,,
338,12039,FL,Gadsden,1,0.0,0.0,0.0,0.0,0.0
339,12041,FL,Gilchrist,0,,,,,
340,12043,FL,Glades,0,,,,,
341,12045,FL,Gulf,2,0.0,0.0,0.0,0.0,0.0
342,12047,FL,Hamilton,0,,,,,
343,12049,FL,Hardee,0,,,,,
344,12051,FL,Hendry,0,,,,,
345,12053,FL,Hernando,3,0.0,1.0,1.0,1.0,1.0
346,12055,FL,Highlands,1,0.0,0.0,0.0,0.0,0.0
347,12057,FL,Hillsborough,9,2.0,5.0,4.0,5.0,5.0
348,12059,FL,Holmes,0,,,,,
349,12061,FL,Indian River,3,0.0,1.0,1.0,1.0,0.0
350,12063,FL,Jackson,1,0.0,1.0,0.0,1.0,1.0
351,12065,FL,Jefferson,1,0.0,1.0,1.0,1.0,1.0
352,12067,FL,Lafayette,1,0.0,0.0,0.0,0.0,0.0
353,12069,FL,Lake,4,1.0,4.0,4.0,4.0,4.0
354,12071,FL,Lee,13,2.0,13.0,13.0,13.0,13.0
355,12073,FL,Leon,11,1.0,6.0,4.0,6.0,6.0
356,12075,FL,Levy,1,0.0,1.0,1.0,1.0,1.0
357,12077,FL,Liberty,0,,,,,
358,12079,FL,Madison,1,0.0,1.0,0.0,1.0,0.0
359,12081,FL,Manatee,3,1.0,2.0,2.0,1.0,1.0
360,12083,FL,Marion,3,0.0,1.0,1.0,1.0,1.0
361,12085,FL,Martin,1,0.0,1.0,1.0,1.0,1.0
362,12086,FL,Miami-Dade,35,13.0,19.0,14.0,17.0,16.0
363,12087,FL,Monroe,1,0.0,1.0,1.0,1.0,1.0
364,12089,FL,Nassau,2,0.0,2.0,2.0,2.0,2.0
365,12091,FL,Okaloosa,4,1.0,1.0,1.0,1.0,1.0
366,12093,FL,Okeechobee,1,0.0,0.0,0.0,0.0,0.0
367,12095,FL,Orange,10,0.0,7.0,7.0,7.0,7.0
368,12097,FL,Osceola,4,0.0,0.0,0.0,0.0,0.0
369,12099,FL,Palm Beach,12,0.0,8.0,8.0,8.0,8.0
370,12101,FL,Pasco,4,0.0,2.0,2.0,2.0,2.0
371,12103,FL,Pinellas,13,1.0,6.0,6.0,6.0,6.0
372,12105,FL,Polk,5,1.0,3.0,3.0,3.0,3.0
373,12107,FL,Putnam,2,0.0,1.0,0.0,1.0,1.0
374,12109,FL,St. Johns,4,0.0,2.0,1.0,2.0,2.0
375,12111,FL,St. Lucie,2,1.0,2.0,2.0,2.0,2.0
376,12113,FL,Santa Rosa,2,0.0,0.0,0.0,0.0,0.0
377,12115,FL,Sarasota,6,5.0,5.0,5.0,5.0,5.0
378,12117,FL,Seminole,3,0.0,2.0,2.0,2.0,2.0
379,12119,FL,Sumter,4,0.0,2.0,2.0,2.0,2.0
380,12121,FL,Suwannee,3,0.0,1.0,1.0,1.0,1.0
381,12123,FL,Taylor,1,0.0,1.0,0.0,0.0,0.0
382,12125,FL,Union,1,0.0,1.0,0.0,0.0,1.0
383,12127,FL,Volusia,4,0.0,4.0,3.0,4.0,4.0
384,12129,FL,Wakulla,0,,,,,
385,12131,FL,Walton,8,1.0,7.0,7.0,7.0,7.0
386,12133,FL,Washington,1,0.0,0.0,0.0,0.0,0.0
387,13001,GA,Appling,0,,,,,
388,13003,GA,Atkinson,0,,,,,
389,13005,GA,Bacon,0,,,,,
390,13007,GA,Baker,0,,,,,
391,13009,GA,Baldwin,4,1.0,2.0,2.0,2.0,2.0
392,13011,GA,Banks,0,,,,,
393,13013,GA,Barrow,2,0.0,1.0,1.0,1.0,1.0
394,13015,GA,Bartow,1,0.0,1.0,0.0,1.0,1.0
395,13017,GA,Ben Hill,1,0.0,1.0,0.0,0.0,1.0
396,13019,GA,Berrien,1,0.0,1.0,0.0,1.0,1.0
397,13021,GA,Bibb,3,2.0,2.0,2.0,2.0,2.0
398,13023,GA,Bleckley,1,0.0,0.0,0.0,0.0,0.0
399,13025,GA,Brantley,0,,,,,
400,13027,GA,Brooks,0,,,,,
401,13029,GA,Bryan,0,,,,,
402,13031,GA,Bulloch,1,1.0,1.0,1.0,1.0,1.0
403,13033,GA,Burke,0,,,,,
404,13035,GA,Butts,0,,,,,
405,13037,GA,Calhoun,0,,,,,
406,13039,GA,Camden,1,0.0,0.0,0.0,0.0,0.0
407,13043,GA,Candler,0,,,,,
408,13045,GA,Carroll,2,1.0,2.0,2.0,2.0,2.0
409,13047,GA,Catoosa,0,,,,,
410,13049,GA,Charlton,0,,,,,
411,13051,GA,Chatham,4,3.0,3.0,3.0,3.0,3.0
412,13053,GA,Chattahoochee,0,,,,,
413,13055,GA,Chattooga,0,,,,,
414,13057,GA,Cherokee,4,0.0,2.0,2.0,2.0,2.0
415,13059,GA,Clarke,4,4.0,4.0,4.0,4.0,4.0
416,13061,GA,Clay,1,0.0,1.0,1.0,1.0,1.0
417,13063,GA,Clayton,2,0.0,1.0,1.0,1.0,1.0
418,13065,GA,Clinch,0,,,,,
419,13067,GA,Cobb,6,1.0,5.0,5.0,5.0,5.0
420,13069,GA,Coffee,0,,,,,
421,13071,GA,Colquitt,0,,,,,
422,13073,GA,Columbia,1,1.0,1.0,1.0,1.0,1.0
423,13075,GA,Cook,0,,,,,
424,13077,GA,Coweta,1,0.0,0.0,0.0,0.0,0.0
425,13079,GA,Crawford,0,,,,,
426,13081,GA,Crisp,1,0.0,0.0,0.0,0.0,0.0
427,13083,GA,Dade,1,0.0,1.0,1.0,1.0,1.0
428,13085,GA,Dawson,1,0.0,1.0,0.0,0.0,0.0
429,13087,GA,Decatur,1,0.0,1.0,1.0,1.0,1.0
430,13089,GA,DeKalb,11,7.0,10.0,10.0,10.0,10.0
431,13091,GA,Dodge,0,,,,,
432,13093,GA,Dooly,0,,,,,
433,13095,GA,Dougherty,1,0.0,1.0,0.0,1.0,0.0
434,13097,GA,Douglas,1,1.0,1.0,1.0,1.0,1.0
435,13099,GA,Early,0,,,,,
436,13101,GA,Echols,0,,,,,
